ลำดับ,ร้าน,วันที่,รหัสสินค้า,บาร์โค้ด,ชื่อสินค้า,รหัสหมวดหมู่,หมวดหมู่,ยอดยกมา,รับเข้า,ขายออก,รับแปร,เบิกแปร,ปรับเพิ่ม,ปรับลด,รับผลิต,เบิกผลิต,สินค้าคงเหลือ,หน่วย,@หน่วย,มูลค่าคงเหลือ,รหัสเหตุผล,เหตุผล
2069,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084293,8850016072506,ປູອັດTVI 250ກຼາມ,007,ອາຫານແຊ່ແຂງ,35.0,0.0,3.0,0,0,0.0,0.0,0,0,32.0,"ຊນ,ອັນ",22175,709600.0,-,-
2070,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101352,8852014085144,PFP ເຕົ້າຮູ້ຊີດ500g,007,ອາຫານແຊ່ແຂງ,32.0,0.0,1.0,0,0,0.0,0.0,0,0,31.0,"ຊນ,ອັນ",51000,1581000.0,-,-
2071,CP Fresh Shop ດອນໜູນ,16/06/2025,800000199229,8850624395202,ກາໂຕະລົດສະຕໍເບີລີ320ml,009,ເຄື່ອງດື່ມ,33.0,0.0,2.0,0,0,0.0,0.0,0,0,31.0,"ຊນ,ອັນ",5019,155589.0,-,-
2072,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121489,8562551214890,ສາມຊັ້ນໝູສະໄລ້ WRAP FREEZE 250 ກຣາມ,006,ຊີ້ນແພກແບຣນ,32.0,0.0,2.0,0,0,0.0,0.0,0,0,30.0,ແພັກ,33000,990000.0,-,-
2073,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084191,8851959439715,ນ້ຳທິບ ແພັກກາງ 550ml,009,ເຄື່ອງດື່ມ,30.0,0.0,1.0,0,0,0.0,0.0,0,0,29.0,"ຊນ,ອັນ",30500,884500.0,-,-
2074,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084473,705604960759,ເກືອກາກວຽນໄອໂອດີນເວີນຄຳ 1ກິໂລ,010,ເຄື່ອງປຸງ,31.0,0.0,2.0,0,0,0.0,0.0,0,0,29.0,"ຊນ,ອັນ",12500,362500.0,-,-
2075,CP Fresh Shop ດອນໜູນ,16/06/2025,800000126557,1122554466411,Mfoodແຈ່ວດາດ_ຈຸ່ມ500g,801,ນໍ້າແຈ່ວ,32.0,0.0,4.0,0,0,0.0,0.0,0,0,28.0,"ຊນ,ອັນ",27000,756000.0,-,-
2076,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084423,8850487001128,ນ້ຳພິກເຜົາ ແມ່ປະນອມ 228ກຼາມ,010,ເຄື່ອງປຸງ,28.0,0.0,1.0,0,0,0.0,0.0,0,0,27.0,"ຊນ,ອັນ",35207,950589.0,-,-
2077,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101378,85620888883,NVນົມໝູສະໄລ້A 500g,007,ອາຫານແຊ່ແຂງ,22.0,10.0,5.0,0,0,0.0,0.0,0,0,27.0,"ຊນ,ອັນ",52500,1417500.0,-,-
2078,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101497,8850016635671,ປູອັດເບັນໂຕະ 250ກຮາມ,007,ອາຫານແຊ່ແຂງ,27.0,0.0,1.0,0,0,0.0,0.0,0,0,26.0,"ຊນ,ອັນ",24500,637000.0,-,-
2079,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084369,8852014020572,pfpເຕົ້າຫູ້ປາລູກເຕົາ 500g,007,ອາຫານແຊ່ແຂງ,28.0,0.0,3.0,0,0,0.0,0.0,0,0,25.0,"ຊນ,ອັນ",35500,887500.0,-,-
2080,CP Fresh Shop ດອນໜູນ,16/06/2025,800000107291,8850718819454,ເລ່ລົດດັງເດີມຖົງ,013,ເຂົ້າໜົມ,27.0,0.0,2.0,0,0,0.0,0.0,0,0,25.0,"ຊນ,ອັນ",11709,292725.0,-,-
2081,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084459,8854334002498,ຟ້າໄທນໍ້າໃສ 350ມລ,010,ເຄື່ອງປຸງ,25.0,0.0,1.0,0,0,0.0,0.0,0,0,24.0,"ຊນ,ອັນ",14513,348312.0,-,-
2082,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101365,8858770730489,SUNFOOD ປີກບົນໄກ່ຖົງແດງ1kg,007,ອາຫານແຊ່ແຂງ,28.0,0.0,4.0,0,0,0.0,0.0,0,0,24.0,"ຊນ,ອັນ",54584,1310016.0,-,-
2083,CP Fresh Shop ດອນໜູນ,16/06/2025,23003929,8935319710567,ນັກເກັດໄກ່ຄລາສສິກ 300g,012,ອາຫານສຳເລັດຮູບ,25.0,0.0,1.0,0,0,0.0,0.0,0,0,24.0,ແພັກ,52000,1248000.0,-,-
2084,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121619,8562551216191,ຊີ້ນຄໍໝູປີ້ງ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,24.0,4.0,4.0,0,0,0.0,0.0,0,0,24.0,ແພັກ,65000,1560000.0,-,-
2085,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101381,20210009,NVເສືອຮ້ອງໄຫ້ແພັກສະໄລ 300g,007,ອາຫານແຊ່ແຂງ,18.0,10.0,4.0,0,0,0.0,0.0,0,0,24.0,"ຊນ,ອັນ",46500,1116000.0,-,-
2086,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084334,8850725121021,ນ້ຳຕານບວງ 1ກິໂລ,012,ອາຫານສຳເລັດຮູບ,24.0,0.0,1.0,0,0,0.0,0.0,0,0,23.0,"ຊນ,ອັນ",17400,400200.0,-,-
2087,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101360,8850016075002,ປູອັດTVI500g,007,ອາຫານແຊ່ແຂງ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",44200,972400.0,-,-
2088,CP Fresh Shop ດອນໜູນ,16/06/2025,800000103168,8850403202509,ລ້ອນ​ສາຍ​ຜົນ​ຖົງ​350g,008,ເຄື່ອງແຫ້ງ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",30186,664092.0,-,-
2089,CP Fresh Shop ດອນໜູນ,16/06/2025,23003923,8935319711311,ນັກເກັດວົງ 300g,012,ອາຫານສຳເລັດຮູບ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",44550,980100.0,-,-
2090,CP Fresh Shop ດອນໜູນ,16/06/2025,800000107278,8850718819478,ເລ່ລົດໂມລິສະລາຍຖົງ44g,013,ເຂົ້າໜົມ,24.0,0.0,2.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",11709,257598.0,-,-
2091,CP Fresh Shop ດອນໜູນ,16/06/2025,800000107977,8851988005233,AROເນື້ອປາດໍລີ້ສະໄລ່,007,ອາຫານແຊ່ແຂງ,23.0,0.0,1.0,0,0,0.0,0.0,0,0,22.0,"ຊນ,ອັນ",59500,1309000.0,-,-
2092,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121203,9921203,ຊິ້ນສະໂພກໝູ (ຊິ້ນຂາຫລັງ),003,ຊີ້ນສົດ,14.29,16.56,10.19,0,0,0.0,0.0,0,0,20.658,ກິໂລກຣາມ,87000,1797246.0,-,-
2093,CP Fresh Shop ດອນໜູນ,16/06/2025,23003916,8935319710499,ຄາລາເກະໄກ່ກອບ 300g,012,ອາຫານສຳເລັດຮູບ,21.0,0.0,1.0,0,0,0.0,0.0,0,0,20.0,ແພັກ,45450,909000.0,-,-
2094,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101380,23022022,NVເສືອຮ້ອງໄຫ້ອົດສະຕາລີ500g,007,ອາຫານແຊ່ແຂງ,17.0,10.0,7.0,0,0,0.0,0.0,0,0,20.0,"ຊນ,ອັນ",77500,1550000.0,-,-
2095,CP Fresh Shop ດອນໜູນ,16/06/2025,800000107416,-,ຕັບເປັດ1kg,007,ອາຫານແຊ່ແຂງ,21.0,0.0,1.0,0,0,0.0,0.0,0,0,20.0,"ຊນ,ອັນ",17917,358340.0,-,-
2096,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084487,8850058004138,ແຈ່ວພັນທ້າຍແກ້ວໃຫຍ່ 820ກຼາມ,801,ນໍ້າແຈ່ວ,20.0,0.0,1.0,0,0,0.0,0.0,0,0,19.0,"ຊນ,ອັນ",61667,1171673.0,-,-
2097,CP Fresh Shop ດອນໜູນ,16/06/2025,800000103167,8850403201250,ລ້ອນ​ສາຍ​ຜົນ​ຖົ​ງ​ໃຫຍ່​700g,008,ເຄື່ອງແຫ້ງ,20.0,0.0,1.0,0,0,0.0,0.0,0,0,19.0,"ຊນ,ອັນ",57750,1097250.0,-,-
2098,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101358,8850016145002,ລູກຊີ້ນກຸ້ງTVI 500g,007,ອາຫານແຊ່ແຂງ,19.0,0.0,1.0,0,0,0.0,0.0,0,0,18.0,"ຊນ,ອັນ",45900,826200.0,-,-
2099,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120402,8858984833075,ໝູນຸ້ມໝັກພິກໄທດຳ 500g,006,ຊີ້ນແພກແບຣນ,19.0,0.0,2.0,0,0,0.0,0.0,0,0,17.0,ແພັກ,34001,578017.0,-,-
2100,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101920,612202141,ເດວິດເອັນໄກ່ 1kg,007,ອາຫານແຊ່ແຂງ,18.0,0.0,1.0,0,0,0.0,0.0,0,0,17.0,"ຊນ,ອັນ",65500,1113500.0,-,-
2101,CP Fresh Shop ດອນໜູນ,16/06/2025,800000103177,8850153563059,ປາ​ກະ​ປ່ອງສາມ​ແມ່​ຄົວ93g,012,ອາຫານສຳເລັດຮູບ,18.0,0.0,1.0,0,0,0.0,0.0,0,0,17.0,"ຊນ,ອັນ",11895,202215.0,-,-
2102,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101357,8850016660024,tvi Seafood Bowl ທະເລລວມ,007,ອາຫານແຊ່ແຂງ,17.0,0.0,1.0,0,0,0.0,0.0,0,0,16.0,"ຊນ,ອັນ",86100,1377600.0,-,-
2103,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101377,20210007,NV ຂາລາຍສະໄລ 300g,007,ອາຫານແຊ່ແຂງ,9.0,10.0,3.0,0,0,0.0,0.0,0,0,16.0,"ຊນ,ອັນ",40500,648000.0,-,-
2104,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121205,9921205,ສັນນອກໝູ,003,ຊີ້ນສົດ,15.29,4.54,4.295,0,0,0.0,0.0,0,0,15.537,ກິໂລກຣາມ,90000,1398330.0,-,-
2105,CP Fresh Shop ດອນໜູນ,16/06/2025,800000122561,6935283420020,ເສັ້ນເສສວນມັດ500g,008,ເຄື່ອງແຫ້ງ,17.0,0.0,2.0,0,0,0.0,0.0,0,0,15.0,"ຊນ,ອັນ",20000,300000.0,-,-
2106,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084429,8850487037141,ນໍ້າຈິ້ມໄກ່ ແມ່ປານອມ 260ກລາມ,010,ເຄື່ອງປຸງ,16.0,0.0,1.0,0,0,0.0,0.0,0,0,15.0,"ຊນ,ອັນ",17738,266070.0,-,-
2107,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101379,2302202223,NVໜອກສະໄລອົດສະຕາລີ300g,007,ອາຫານແຊ່ແຂງ,5.0,10.0,0.0,0,0,0.0,0.0,0,0,15.0,"ຊນ,ອັນ",58500,877500.0,-,-
2108,CP Fresh Shop ດອນໜູນ,16/06/2025,26020202,8851425210022,ໄກ່ຈໍ້ 500 ກັມ,012,ອາຫານສຳເລັດຮູບ,16.0,0.0,1.0,0,0,0.0,0.0,0,0,15.0,ຖົງ,51820,777300.0,-,-
2109,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084219,20210008,NVນົມສະໄລ້A300ກຼາມ,007,ອາຫານແຊ່ແຂງ,10.0,10.0,6.0,0,0,0.0,0.0,0,0,14.0,"ຊນ,ອັນ",31500,441000.0,-,-
2110,CP Fresh Shop ດອນໜູນ,16/06/2025,800000123523,8850016065003,ລູກຊີ້ນປາມຶກTVT500g,007,ອາຫານແຊ່ແຂງ,15.0,0.0,1.0,0,0,0.0,0.0,0,0,14.0,"ຊນ,ອັນ",54500,763000.0,-,-
2111,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084537,6953150185001,ເຫັດຫິມະ 200g,804,ເຫັດ-ສາຫຼ່າຍ,20.0,0.0,6.0,0,0,0.0,0.0,0,0,14.0,"ຊນ,ອັນ",5400,75600.0,-,-
2112,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120310,8858984832801,ລຸກຊີ້ນຫມູ A ແພັກ 500 g,012,ອາຫານສຳເລັດຮູບ,16.0,0.0,3.0,0,0,0.0,0.0,0,0,13.0,ແພັກ,34500,448500.0,-,-
2113,CP Fresh Shop ດອນໜູນ,16/06/2025,800000247442,8850718803873,ເລ່ກິ່ນກຸ້ງມັງກອນສະໄປຊີກ່ອງ100g,013,ເຂົ້າໜົມ,14.0,0.0,2.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",28875,346500.0,-,-
2114,CP Fresh Shop ດອນໜູນ,16/06/2025,800000102050,03092024,ເຫັດຫຼວງ500g,804,ເຫັດ-ສາຫຼ່າຍ,17.0,0.0,5.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",14500,174000.0,-,-
2115,CP Fresh Shop ດອນໜູນ,16/06/2025,800000104157,8850016635251,ເປົາ​ທູ​ໂທນ​ໄສ້​ໄຂ່​ກຸ້ງ500g,007,ອາຫານແຊ່ແຂງ,13.0,0.0,1.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",54900,658800.0,-,-
2116,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101356,8850016635169,TVIຄອມໂບຊີສບັນລວມ 500g,007,ອາຫານແຊ່ແຂງ,14.0,0.0,2.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",53000,636000.0,-,-
2117,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084247,25667751,ຜັກບົ້ງ 300ກຼາມ,002,ຜັກປອດສານພິດ,16.0,0.0,4.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",4286,51432.0,-,-
2118,CP Fresh Shop ດອນໜູນ,16/06/2025,23000889,8850653192001,CP ເນື້ອເອິກໄກ່ລ້ວນ ແພັກ 2 kg,011,ໄກ່ - ໄຂ່,14.0,0.0,2.0,0,0,0.0,0.0,0,0,12.0,"ຊນ,ອັນ",105800,1269600.0,-,-
2119,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121209,9921209,ຊິ້ນບ່າໄຫລ່ໝູ (ຊິ້ນຂາໜ້າ),003,ຊີ້ນສົດ,17.49,12.7,18.487,0,0,0.0,0.0,0,0,11.707,ກິໂລກຣາມ,85000,995095.0,-,-
2120,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084337,8858828509593,ນົມສົ້ມ ໝາກໜອດ 60ml,012,ອາຫານສຳເລັດຮູບ,12.0,0.0,1.0,0,0,0.0,0.0,0,0,11.0,"ຊນ,ອັນ",3200,35200.0,-,-
2121,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121532,8562551215323,ຊີ້ນໝູສາມຊັ້ນຕັດຕ່ອນ FREEZE 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,12.0,0.0,1.0,0,0,0.0,0.0,0,0,11.0,ແພັກ,47000,517000.0,-,-
2122,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101376,12032022,NV ຂາລາຍAUD 500g,007,ອາຫານແຊ່ແຂງ,4.0,10.0,3.0,0,0,0.0,0.0,0,0,11.0,"ຊນ,ອັນ",67500,742500.0,-,-
2123,CP Fresh Shop ດອນໜູນ,16/06/2025,800000103440,123456781,ແຈ່ວສຸກີ້ແມ່ທອນ 750g,801,ນໍ້າແຈ່ວ,13.0,0.0,2.0,0,0,0.0,0.0,0,0,11.0,"ຊນ,ອັນ",38000,418000.0,-,-
2124,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120400,8858984833068,ໝູນຸ້ມໝັກນ້ຳມັນງາ 500g,006,ຊີ້ນແພກແບຣນ,11.0,0.0,1.0,0,0,0.0,0.0,0,0,10.0,ແພັກ,38000,380000.0,-,-
2125,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084318,8859268100647,ໄສ້ກອກຫມູຄອກເທວຜະສົມຊີສ 500g,007,ອາຫານແຊ່ແຂງ,13.0,0.0,3.0,0,0,0.0,0.0,0,0,10.0,"ຊນ,ອັນ",42200,422000.0,-,-
2126,CP Fresh Shop ດອນໜູນ,16/06/2025,800000101499,8859228200691,SunValleyໄກ່ປ໋ອບສະໄປຊີ1kg,007,ອາຫານແຊ່ແຂງ,11.0,0.0,1.0,0,0,0.0,0.0,0,0,10.0,ຖົງ,72200,722000.0,-,-
2127,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121618,8562551216184,ຊີ້ນໝູສາມຊັ້ນຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,13.0,0.0,3.0,0,0,0.0,0.0,0,0,10.0,ແພັກ,48000,480000.0,-,-
2128,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084278,8858828509517,ກະແລ້ມກະທິ,012,ອາຫານສຳເລັດຮູບ,11.0,0.0,1.0,0,0,0.0,0.0,0,0,10.0,"ຊນ,ອັນ",8000,80000.0,-,-
2129,CP Fresh Shop ດອນໜູນ,16/06/2025,2220352100,8562203521000,ໄຂ່ໄກ່ແພັກ 10 ຟອງ-ເບີ 0,011,ໄກ່ - ໄຂ່,11.0,0.0,2.0,0,0,0.0,0.0,0,0,9.0,ແພັກ,35000,315000.0,-,-
2130,CP Fresh Shop ດອນໜູນ,16/06/2025,800000107704,02212025,ປີກກາງຖົງ2kg,007,ອາຫານແຊ່ແຂງ,10.0,0.0,1.0,0,0,0.0,0.0,0,0,9.0,"ຊນ,ອັນ",187667,1689003.0,-,-
2131,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120346,8858984833129,ຫມູທອດ 1000g,006,ຊີ້ນແພກແບຣນ,13.0,0.0,4.0,0,0,0.0,0.0,0,0,9.0,ແພັກ,63000,567000.0,-,-
2132,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084158,1234657465557,ຍອດອ່ອນຕາວັນ,005,ຜັກ,15.0,0.0,6.0,0,0,0.0,0.0,0,0,9.0,"ຊນ,ອັນ",10000,90000.0,-,-
2133,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120404,8858984833082,ໝູສາມຊັ້ນໝັກນ້ຳມັນງາ 500g,006,ຊີ້ນແພກແບຣນ,10.0,0.0,1.0,0,0,0.0,0.0,0,0,9.0,ແພັກ,35000,315000.0,-,-
2134,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084304,8851004401254,ເທດໂຕ້ລົດບາບີຄີວຖົງ42g,013,ເຂົ້າໜົມ,10.0,0.0,1.0,0,0,0.0,0.0,0,0,9.0,"ຊນ,ອັນ",8959,80631.0,-,-
2135,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120398,8858984833013,ໄສ້ກອກຫວານ 500g,012,ອາຫານສຳເລັດຮູບ,11.0,0.0,2.0,0,0,0.0,0.0,0,0,9.0,"ຊນ,ອັນ",58498,526482.0,-,-
2136,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121274,8562551215095,ຊີ້ນສາມຊັ້ນສະໄລ້ອານາໄມ 1000 ກຣາມ,006,ຊີ້ນແພກແບຣນ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,ແພັກ,93000,744000.0,-,-
2137,CP Fresh Shop ດອນໜູນ,16/06/2025,23003915,8935319710505,ໄກ່ກອບຢີ່ປຸ່ນທັດສືທາເກະ 300g,012,ອາຫານສຳເລັດຮູບ,10.0,0.0,2.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",44550,356400.0,-,-
2138,CP Fresh Shop ດອນໜູນ,16/06/2025,23003924,8935319711328,ປີກໄກ່ນິວອໍລີນ 300g,012,ອາຫານສຳເລັດຮູບ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,ແພັກ,47270,378160.0,-,-
2139,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084494,1234567,ແຈ່ວສຸກີ້ແມ່ທອນ 250g,010,ເຄື່ອງປຸງ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",18000,144000.0,-,-
2140,CP Fresh Shop ດອນໜູນ,16/06/2025,800000137007,10122024,ປາຍປີກ1kg,007,ອາຫານແຊ່ແຂງ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",24000,192000.0,-,-
2141,CP Fresh Shop ດອນໜູນ,16/06/2025,800000133995,8859228200677,SunValleyໄກ່ປ໋ອບດັງເດີມ1kg,007,ອາຫານແຊ່ແຂງ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",72100,576800.0,-,-
2142,CP Fresh Shop ດອນໜູນ,16/06/2025,800000103174,8850464000380,ແປ້ງ​ນົວ​ກາ​ຈອງ1kg,010,ເຄື່ອງປຸງ,9.0,0.0,1.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",63700,509600.0,-,-
2143,CP Fresh Shop ດອນໜູນ,16/06/2025,800000102091,0309202456,ເຕົາຫູ້ໄຂ່ ເກດ Aຖົງ10ອັນ,011,ໄກ່ - ໄຂ່,10.0,0.0,2.0,0,0,0.0,0.0,0,0,8.0,"ຊນ,ອັນ",33000,264000.0,-,-
2144,CP Fresh Shop ດອນໜູນ,16/06/2025,800000158665,9999999,ເອິກເປັດ,007,ອາຫານແຊ່ແຂງ,8.37,0.0,0.399,0,0,0.0,0.0,0,0,7.968,ກິໂລກຣາມ,30625,244020.0,-,-
2145,CP Fresh Shop ດອນໜູນ,16/06/2025,2220352303,8562203523035,ໄຂ່ໄກ່ແຕະ 30 ຟອງ-ເບີ 3,011,ໄກ່ - ໄຂ່,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,ແພັກ,56000,392000.0,-,-
2146,CP Fresh Shop ດອນໜູນ,16/06/2025,800000107690,8851727002059,ປາປີກ້າຖົງ48g,013,ເຂົ້າໜົມ,9.0,0.0,2.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",12542,87794.0,-,-
2147,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084483,8857122620201,ແຈ່ວນໍ້າຈິ້ມສຸກີ້ກວາງຕຸ້ງ 330ກຼາມ,801,ນໍ້າແຈ່ວ,9.0,0.0,2.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",23919,167433.0,-,-
2148,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084450,2777000041385,ນໍ້າແຈ່ວປີ້ງຈີນ 260ກຼາມ,010,ເຄື່ອງປຸງ,8.0,0.0,1.0,0,0,0.0,0.0,0,0,7.0,"ຊນ,ອັນ",20000,140000.0,-,-
2149,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084188,42423371248,ແຈ່ວດາດຫອມແຊບໃຫຍ່ນຸ້ມນວນ500g,803,ແຈ່ວຊີ້ນດາດ - ຊີ້ນຈຸ່ມ,7.0,0.0,1.0,0,0,0.0,0.0,0,0,6.0,"ຊນ,ອັນ",26000,156000.0,-,-
2150,CP Fresh Shop ດອນໜູນ,16/06/2025,800000157630,8850425003849,ບັດເຕີເຄັກກ່ອງ,013,ເຂົ້າໜົມ,7.0,0.0,1.0,0,0,0.0,0.0,0,0,6.0,"ຊນ,ອັນ",20963,125778.0,-,-
2151,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084419,8850124065421,ຊອດແມັກກີ້ 680ກຼາມ,010,ເຄື່ອງປຸງ,7.0,0.0,1.0,0,0,0.0,0.0,0,0,6.0,"ຊນ,ອັນ",19888,119328.0,-,-
2152,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121230,9921230,ຊິ້ນໝູບົດປົນມັນໝູ 20%,003,ຊີ້ນສົດ,19.24,5.0,18.973,0,0,0.0,0.0,0,0,5.27,ກິໂລກຣາມ,83276,438864.52,-,-
2153,CP Fresh Shop ດອນໜູນ,16/06/2025,800000123438,2777000345674,ຜົງແຈ່ວປີ້ງຈີນ130g,010,ເຄື່ອງປຸງ,6.0,0.0,1.0,0,0,0.0,0.0,0,0,5.0,"ຊນ,ອັນ",20000,100000.0,-,-
2154,CP Fresh Shop ດອນໜູນ,16/06/2025,800000127896,	8858660603039,ມິລິນດາຂຽວ1225ml,009,ເຄື່ອງດື່ມ,6.0,0.0,1.0,0,0,0.0,0.0,0,0,5.0,"ຊນ,ອັນ",16500,82500.0,-,-
2155,CP Fresh Shop ດອນໜູນ,16/06/2025,800000084303,8851055843010,ຮອນດອກແດງນ້ອຍ1kg,007,ອາຫານແຊ່ແຂງ,7.0,0.0,2.0,0,0,0.0,0.0,0,0,5.0,"ຊນ,ອັນ",29900,149500.0,-,-
2156,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120443,8858984833372,ລູກຊີ້ນເອັນ 500g,012,ອາຫານສຳເລັດຮູບ,6.0,0.0,1.0,0,0,0.0,0.0,0,0,5.0,ແພັກ,22730,113650.0,-,-
2157,CP Fresh Shop ດອນໜູນ,16/06/2025,2255120338,8858984832849,ຫມູຍໍ່ຫນັງ A 500 g,012,ອາຫານສຳເລັດຮູບ,10.0,0.0,5.0,0,0,0.0,0.0,0,0,5.0,ແພັກ,31999,159995.0,-,-
2158,CP Fresh Shop ດອນໜູນ,16/06/2025,800000112182,8857122620669,ຊອດ​ຫອຍ​ຄົວ​ຕະ​ວັນ1kg,010,ເຄື່ອງປຸງ,6.0,0.0,1.0,0,0,0.0,0.0,0,0,5.0,"ຊນ,ອັນ",19650,98250.0,-,-
2159,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121281,9921281,ກະດູກຂໍ້,003,ຊີ້ນສົດ,3.88,11.46,10.892,0,0,0.0,0.0,0,0,4.447,ກິໂລກຣາມ,30000,133410.0,-,-
2160,CP Fresh Shop ດອນໜູນ,16/06/2025,800000103617,9985612345,ຜັກກາດຂາວ,002,ຜັກປອດສານພິດ,12.3,0.0,8.191,0,0,0.0,0.0,0,0,4.112,ກິໂລກຣາມ,16924,69591.49,-,-
2161,CP Fresh Shop ດອນໜູນ,16/06/2025,2255121620,8562551216207,ກະດູກຂ້າງໝູຕັດເສັ້ນ WF(TS) 500 ກຣາມ,006,ຊີ້ນແພກແບຣນ,4.0,5.0,5.0,0,0,0.0,0.0,0,0,4.0,ແພັກ,60000,240000.0,-,-
2162,CP Fresh Shop ດອນໜູນ,16/06/2025,800000123568,8859228201100,ນ່ອງໄກ່ SunValley 1kg,007,ອາຫານແຊ່ແຂງ,5.0,0.0,1.0,0,0,0.0,0.0,0,0,4.0,"ຊນ,ອັນ",45167,180668.0,-,-
